IATA,LATITUDE,LONGITUDE,TIMEZONE
.,49.47305679321289,8.196389198303223,1
TTD,45.54940032959,-122.40100097656,-8
HIO,45.540401,-122.949997,-8
.,40.71260070800781,-73.99960327148438,-5
.,51.01527786254883,7.005556106567383,1
.,50.45138931274414,6.783332824707031,1
KHT,33.3334007263,69.952003479,4.5
.,23.08300018310547,97.38300323486328,6.5
.,44.09479904,-121.2009964,-8
.,43.23649978637695,-120.66600036621094,-8
.,43.5918998718,-118.955001831,-8
.,44.286998748779,-120.90399932861,-8
.,40.1506996155,-122.251998901,-8
.,38.143600463867,-122.55599975586,-8
.,42.161098480199996,-120.399002075,-8
.,45.4182014465,-123.814002991,-8
.,44.020500183105,-117.01399993896,-7
.,45.6184997559,-121.166999817,-8
GAI,39.168300628699996,-77.1660003662,-5
AZ3,33.12575,68.838517,4.5
YTA,45.86439895629883,-77.25170135498047,-5
TSB,-19.26189994812,17.732500076294,1
YSD,50.266700744628906,-111.18299865722656,-7
BNU,-26.83060073852539,-49.090301513671875,-3
CVX,45.3047981262207,-85.2748031616211,-5
.,62.1021003723,-7.645919799800001,0
YCC,45.09280014038086,-74.56330108642578,-5
.,51.5546989441,4.55249977112,1
.,46.497398376464844,7.412569999694824,1
IZA,-21.5130558014,-43.1730575562,-3
XFL,29.4673996,-81.20629883,-5
MVL,44.53459930419999,-72.6139984131,-5
RBD,32.6809005737,-96.8682022095,-6
.,45.814701,9.06972,1
WST,41.3496017456,-71.8033981323,-5
BID,41.1680984497,-71.577796936,-5
NME,60.471000671387,-164.70100402832,-9
OOK,60.54140091,-165.0870056,-9
OBY,70.4882288244,-21.971679925900002,-1
VIN,49.242531,28.613778,2
BGE,30.9715004,-84.63739777,-5
.,50.259700775146484,-60.67940139770508,-4
ZKG,50.1958007812,-61.265800476100004,-4
YBI,53.4693984985,-55.784999847399995,-4
SPZ,39.40299987792969,-119.2509994506836,-8
WHP,34.2593002319,-118.413002014,-8
MAE,36.9886016846,-120.111999512,-8
YZZ,49.0555992126,-117.60900116,-8
.,48.6538920506,-123.450450897,-8
YAB,73.0058922479,-85.0325489044,-6
BCV,61.41650009,-149.5070038,-9
.,4.285833,-54.373056,-3
MPY,3.6575,-54.037201,-3
LDX,5.48306,-54.034401,-3
KJI,48.2223,86.9959,8
CPB,8.63333,-77.35,-5
HMB,26.342778,31.742778,2
RVY,-30.974599838256836,-55.476200103759766,-3
POJ,-18.672800064086914,-46.4911994934082,-3
JTC,-22.166859140899998,-49.0502866745,-3
OIA,-6.763100147250001,-51.0499000549,-3
RDC,-8.033289909362793,-49.97990036010742,-3
SXX,-6.6413,-51.9523,-3
BYO,-21.247299,-56.452499,-4
SXO,-11.632399559020996,-50.68960189819336,-4
CFC,-26.78840065,-50.9398002625,-3
CAF,-4.871520042419434,-66.89749908447266,-4
.,-4.88422012329,-65.3554000854,-4
ERN,-6.639530181884766,-69.87979888916016,-4
CCI,-27.180599212646484,-52.05270004272461,-3
FBE,-26.059200286865234,-53.063499450683594,-3
CFO,-10.634400367736816,-51.5635986328125,-4
AAF,29.72750092,-85.02749634,-5
UMU,-23.7987003326416,-53.31380081176758,-3
DTI,-18.232000351,-43.650398254399995,-3
FBA,-2.5326099395800004,-66.0831985474,-4
OLC,-3.46792950765,-68.9204120636,-4
HUW,-7.532120227810001,-63.072101593,-4
IRZ,-0.3786,-64.9923,-4
ORX,-1.7140799760818481,-55.83620071411133,-3
UNA,-15.355199813799999,-38.9990005493,-3
TEF,-21.71500015258789,122.22899627685547,8
GZP,36.2992172241,32.3005981445,3
DQH,31.476699829101562,-82.8604965209961,-5
FRP,27.49510002,-80.36830139,-5
TAN,41.8744010925293,-71.0166015625,-5
PYM,41.909000396728516,-70.72879791259766,-5
OQU,41.597099304199,-71.412101745605,-5
OWD,42.1904983521,-71.1728973389,-5
BAF,42.157799,-72.715599,-5
IJD,41.74399948120117,-72.1802978515625,-5
MGJ,41.50999832,-74.26460266,-5
CXY,40.2170982361,-76.85150146480001,-5
GHG,42.09830093383789,-70.67220306396484,-5
DXR,41.371498107899995,-73.48220062259999,-5
ASH,42.7817001343,-71.51480102539999,-5
LWM,42.717201232899995,-71.1233978271,-5
OXC,41.47859954834,-73.135200500488,-5
FIT,42.554100036621094,-71.75900268554688,-5
.,33.756500244099996,-84.88469696039999,-5
VPC,34.12310028076172,-84.84870147705078,-5
PYP,34.089977,-85.610069,-6
RMG,34.3506011963,-85.15799713130001,-5
GAD,33.972599,-86.088996,-6
DKX,35.96390151977539,-83.8739013671875,-5
WDR,33.98289871,-83.66739655,-5
JYL,32.645301818847656,-81.59709930419922,-5
DNN,34.72290039,-84.87020111,-5
CTJ,33.63100051879883,-85.1520004272461,-5
LGC,33.0088996887,-85.0726013184,-5
MLJ,33.15420151,-83.24069977,-5
PIM,32.8406982422,-84.8824005127,-5
FFC,33.3572998046875,-84.5718002319336,-5
GVL,34.27259827,-83.8302002,-5
PHD,40.470901489258,-81.419700622559,-5
UDG,34.44940186,-79.89009857,-5
HHH,32.2243995667,-80.6975021362,-5
DNL,33.4664993286,-82.0393981934,-5
MRN,35.8202018737793,-81.61139678955078,-5
PBX,37.5617981,-82.56639862,-5
.,33.365699768066406,-84.16519927978516,-5
TOC,34.59379959,-83.29579926,-5
.,50.967201232910156,-2.1536099910736084,0
PLV,49.568599700927734,34.39720153808594,2
.,8.767000198364258,27.399999618530273,3
WUU,7.7258300781199996,27.9750003815,3
HUE,14.25,36.58300018310547,3
OYL,3.46972,39.101398,3
.,30.3202991486,-5.86667013168,0
WYE,8.610469818115234,-11.04539966583252,0
GBK,7.767000198364258,-12.383000373840332,0
.,65.797203064,87.9353027344,7
.,61.589698791503906,89.99400329589844,7
AFW,32.9875984192,-97.31880187990001,-6
57C,42.79719924926758,-88.37259674072266,-6
.,58.32529830932617,82.93250274658203,7
.,29.34670066833496,47.52080154418945,3
RMK,-34.1963996887207,140.6739959716797,9.5
LGH,-30.59830093383789,138.42599487304688,9.5
.,-26.128299713134766,126.58300018310547,8
.,-31.62220001220703,117.21700286865234,8
RTS,-32.00669860839844,115.54000091552734,8
.,-30.83810043334961,128.11500549316406,8
.,-37.51169967651367,143.79100036621094,10
KEW,52.991100311299995,-92.8364028931,-6
YSP,48.75529861450195,-86.34439849853516,-5
YHF,49.71419906616211,-83.68609619140625,-5
YHN,49.19309997558594,-84.75890350341797,-5
YKX,48.21030044555664,-79.98139953613281,-5
YMG,49.083900451660156,-85.86060333251953,-5
YXZ,47.96670150756836,-84.78669738769531,-5
YEM,45.84280014038086,-81.85810089111328,-5
.,51.130001068115234,-91.66560363769531,-6
.,44.4491996765,-80.1583023071,-5
YFD,43.13140106201172,-80.34249877929688,-5
LWC,39.01119995,-95.21659851,-6
EGT,37.32360076904297,-97.38829803466797,-6
PMP,26.247100830078,-80.111099243164,-5
XMC,-37.59830093383789,149.72000122070312,10
EET,33.17699814,-86.78279877,-6
YUE,-22.254199981689453,131.78199768066406,9.5
.,33.81809997558594,-111.89800262451172,-7
LOP,-8.757322,116.276675,8
.,51.64250183105469,-121.30699920654297,-8
ZML,51.736099243199995,-121.333000183,-8
.,55.86138916015625,-4.2969441413879395,0
.,-38.56669998168945,146.7550048828125,10
HDG,36.5258333333,114.425555556,8
UMP,39.93519974,-86.04499817,-5
LOZ,37.0821990967,-84.08489990230001,-5
FBG,35.13180161,-78.93669891,-5
WMI,52.4510993958,20.6518001556,1
JXA,45.293,131.193,8
.,33.3996009827,126.711997986,9
YGM,50.62810134887695,-97.04329681396484,-6
.,51.732200622558594,-96.93440246582031,-6
.,64.333511352539,100.4328918457,7
EYK,63.686901092499994,66.698600769,5
RAC,42.7606010437,-87.8152008057,-6
RZP,10.81874,119.507697,8
.,50.88166809082031,12.135832786560059,1
.,60.198299407958984,30.334999084472656,3
.,52.057201,5.92444,1
REI,34.08530044555664,-117.14600372314453,-8
RIR,33.98970031738281,-117.41100311279297,-8
TIW,47.26789856,-122.5780029,-8
.,51.932220458984375,8.661666870117188,1
JKA,30.29050064,-87.67179871,-6
.,-0.942628026009,-90.9530029297,-6
.,47.0681,9.48111,1
.,47.14653,16.316843,1
HMJ,49.35969924926758,26.933399200439453,2
HIW,34.36690139770508,132.41400146484375,9
.,-31.470600128173828,131.8249969482422,9.5
HZL,40.986801147499996,-75.9949035645,-5
CBE,39.615398407,-78.7609024048,-5
.,24.648799896240234,-81.57980346679688,-5
.,-15.51140022277832,128.1529998779297,8
YBO,56.9667015076,-130.25,-8
KLF,54.5499992371,36.3666687012,3
LNR,43.2117004395,-90.181602478,-6
.,45.70899963378906,-90.40249633789062,-6
.,42.614898681640625,-89.59040069580078,-6
JOT,41.51779938,-88.17549896,-6
VYS,41.351898,-89.153099,-6
JXN,42.259799957300004,-84.45939636230001,-5
.,52.3905982971,14.0972003937,1
.,52.82722091674805,13.693611145019531,1
.,39.95920181,-79.65709686,-5
.,40.08530045,-78.5121994,-5
BBX,40.1375007629,-75.2650985718,-5
OBE,27.262800216699997,-80.8498001099,-5
SEF,27.45639992,-81.3423996,-5
AVO,27.59119987,-81.52780151,-5
GIF,28.06290054,-81.75330353,-5
ZPH,28.2282009125,-82.15589904790001,-5
OCF,29.17259979,-82.22419739,-5
JES,31.55400085,-81.88249969,-5
52A,33.6120986938,-83.46040344240001,-5
CCO,33.31159973144531,-84.7697982788086,-5
HQU,33.52970123,-82.51650238,-5
AIK,33.6493988037,-81.68499755859999,-5
CDN,34.2835998535,-80.56490325930001,-5
LBT,34.6099014282,-79.05940246579999,-5
SOP,35.23740005,-79.3911972,-5
RCZ,34.8913,-79.759598,-5
DLL,43.52270126,-89.77020264,-6
SVH,35.765300750732,-80.953903198242,-5
BUU,42.69070053100586,-88.30460357666016,-6
LHV,41.13560104,-77.42230225,-5
.,40.80160141,-80.16069794,-5
LPR,41.34429932,-82.17759705,-5
BKL,41.51750183105469,-81.68329620361328,-5
DKK,42.49330139,-79.27200317,-5
VAY,39.942901611299995,-74.845703125,-5
LDJ,40.617401123,-74.2445983887,-5
ANQ,41.639702,-85.083504,-5
.,41.27470016479492,-85.84010314941406,-5
VNW,40.86470031738281,-84.6093978881836,-5
.,42.25120162963867,-84.95549774169922,-5
GVQ,43.03170013,-78.16760254,-5
CLW,27.9766998291,-82.7586975098,-5
.,28.166999816900002,-81.80809783939999,-5
CGX,41.85879898071289,-87.60790252685547,-6
JZP,34.453399658203125,-84.4573974609375,-5
.,52.30833435058594,13.100556373596191,1
CRE,33.8116989136,-78.72389984130001,-5
IGQ,41.5349006652832,-87.52950286865234,-6
RNM,33.03919982910156,-116.91500091552734,-8
.,48.289172,3.247912,1
.,47.98019,3.775583,1
.,47.239399,4.26583,1
.,47.344398498535156,7.889440059661865,1
BXO,46.974444,8.396944,1
.,46.512501,8.68978,1
.,46.2958984375,8.992130279541016,1
.,50.41059875,14.2261,1
.,50.699699,13.9697,1
.,47.13249969482422,13.696900367736816,1
.,46.58110046386719,13.629199981689453,1
.,48.9843,8.3355,1
.,49.567501068115234,8.610555648803711,1
.,48.927799224853516,2.835279941558838,1
.,49.06719970703125,3.3569400310516357,1
OEB,41.9333992,-85.05259705,-5
WBW,41.2971992493,-75.8511962891,-5
LNN,41.683998107899995,-81.3897018433,-5
.,25.05660057067871,121.2442626953125,8
UMD,70.6804279261,-52.111630439799995,-3
RLK,40.926,107.7428,8
FFT,38.18249893,-84.90470123,-5
LEW,44.048500061,-70.2835006714,-5
.,52.8293991089,18.3306007385,1
.,54.248001,18.6716,1
.,43.97499847,-90.48349762,-6
MRK,25.9950008392,-81.6725006104,-5
DRM,46.0093002319,-83.74389648440001,-5
GDW,43.9706001282,-84.47499847410002,-5
LWA,42.351200103759766,-86.25569915771484,-5
MFI,44.6369018555,-90.18930053710001,-6
ISW,44.3602981567,-89.83899688720001,-6
CWI,41.8311004639,-90.3291015625,-6
BVY,42.584201812699995,-70.91649627689999,-5
.,27.20829963684082,73.7114028930664,5.5
.,55.51169967651367,37.507198333740234,3
YRQ,46.35279846191406,-72.67939758300781,-5
POF,36.773899078369,-90.324897766113,-6
.,40.625999450683594,-74.67019653320312,-5
EPM,44.910099029541016,-67.01270294189453,-5
EOK,40.459899902299995,-91.4284973145,-6
PSL,56.43920135498047,-3.372220039367676,0
.,53.101819444,-4.337613889,0
.,51.33388900756836,6.3594441413879395,1
STP,44.93450164794922,-93.05999755859375,-6
SOO,61.26150131225586,17.09910011291504,1
.,53.07109832763672,-6.0452799797058105,0
VNA,15.709439207700001,106.410698891,7
.,52.82666778564453,12.541943550109863,1
.,40.888610839799995,-4.23750019073,1
.,34.53329849243164,136.6719970703125,9
.,56.23860168457031,162.68800354003906,12
.,43.13890075683594,-88.47229766845703,-6
.,56.09000015258789,159.8766632080078,12
DKS,73.51780700683594,80.37966918945312,7
.,-30.18670082092285,139.55799865722656,9.5
BYT,51.66859817504883,-9.484169960021973,0
.,-30.68000030517578,26.729999542236328,2
.,-29.906400680541992,22.316699981689453,2
ADY,-22.6790008545,29.0555000305,2
.,-25.716869,30.97518,2
.,39.363800048799995,-84.5220031738,-5
.,0.5762079954147339,34.55345153808594,3
.,-1.100000023841858,39.95000076293945,3
.,0.4570850133895874,34.130279541015625,3
.,-0.57327,37.49726,3
.,0.5329999923706055,38.516998291015625,3
GAS,-0.4635080099105835,39.64830017089844,3
HOA,-1.5219999551773071,40.00400161743164,3
.,-0.6000000238418579,34.46699905395508,3
.,0.33817094564437866,37.59169387817383,3
KEY,-0.4169999957084656,35.25,3
ILU,-2.9106099605560303,38.06520080566406,3
ATJ,-19.8392214824,47.063713073699994,3
OVA,-24.235694754699995,45.3045272827,3
.,65.43729400630001,52.20033645629999,3
RGK,51.9667015076,85.8332977295,7
FLD,43.7711982727,-88.48840332030001,-6
PCZ,44.33330154,-89.01979828,-6
STE,44.5452003479,-89.530296325684,-6
.,68.86830139160156,-179.3730010986328,12
.,66.45085906982422,143.2615509033203,11
ERY,46.31119918823242,-85.4572982788086,-5
PEF,54.1577796936,13.774443626399998,1
.,52.18444061279297,21.281110763549805,1
.,-7.7203898429870605,108.48999786376953,7
GQQ,40.7533988953,-82.7238006592,-5
TPN,-0.7761110067367554,-75.52639770507812,-5
PTZ,-1.5052399635299998,-78.0626983643,-5
CKV,36.6218986511,-87.4150009155,-6
LPC,34.665599823,-120.468002319,-8
CTH,39.97900009,-75.8655014,-5
BST,31.55970001220703,64.36499786376953,4.5
LLK,38.746398925799994,48.8180007935,4
GBB,40.826667,47.7125,4
ZTU,41.562222,46.667221,4
LKP,44.2644996643,-73.96189880370001,-5
.,62.103484,129.545288,9
DEE,-36.242155,149.130147,10
AOH,40.706902,-84.026703,-5
DSO,39.745201,127.473999,8.5
SSI,31.15180016,-81.39129639,-5
BFP,40.7724990845,-80.39140319820001,-5
GGE,33.3116989136,-79.3196029663,-5
HDI,35.22010040283203,-84.8323974609375,-5
RNT,47.4930992126,-122.216003418,-8
POC,34.091598510742,-117.78199768066,-8
CTY,29.6354999542,-83.10479736330001,-5
CEU,34.6719017,-82.8864975,-5
BEC,37.694499969499994,-97.21499633790002,-6
PDG,-0.8749889731409999,100.351997375,7
.,34.45539856,-84.93920135,-5
.,34.49990082,-83.55670166,-5
GTU,30.678800582885742,-97.67939758300781,-6
.,41.9715004,-73.86289978,-5
QFO,52.090801239,0.131944000721,0
SNY,41.10129929,-102.9850006,-7
GKL,-23.1833000183,150.942001343,10
RPB,-14.734814,134.525485,9.5
.,-17.700000762939453,145.14999389648438,10
IFL,-17.55940055847168,146.01199340820312,10
.,21.3074,-158.070009,-10
BIN,34.81700134277344,67.81700134277344,4.5
MOO,-28.09939956665039,140.19700622558594,9.5
ECA,44.312801,-83.422302,-5
.,34.8614006,-86.55750275,-6
JYO,39.077999114990234,-77.55750274658203,-5
.,45.14500046,-93.21140289,-6
.,-33.6650009155,-78.9297027588,-4
VAM,3.47055555556,72.8358333333,5
LLF,26.338661,111.610043,8
LSZ,44.5657997131,14.3930997849,1
ONS,-21.668300628662,115.1129989624,8
TDR,-24.99329948425293,150.09300231933594,10
SDC,43.23469925,-77.1210022,-5
.,51.3480987549,-0.558888971806,0
WBU,40.0393981934,-105.225997925,-7
.,53.35972213745117,11.615278244018555,1
.,50.781700134277344,4.957779884338379,1
.,53.92194366455078,13.218889236450195,1
.,47.9027786255,7.6177778244,1
BBJ,49.945278,6.565,1
PAO,37.461101532,-122.114997864,-8
.,64.550003051758,143.11500549316,10
.,49.926899,16.185801,1
.,50.48249816894531,5.910299777984619,1
FFZ,33.4608001709,-111.727996826,-7
P08,32.9359016418457,-111.427001953125,-7
P52,34.7299995422,-112.035003662,-7
.,50.487999,4.76892,1
.,50.970001,5.37507,1
A39,32.9908056,-111.9185278,-7
E25,33.96889877,-112.7990036,-7
YTY,32.5634,119.7198,8
PTK,42.665500640869,-83.420097351074,-5
KSI,9.1605596542358,-10.124400138855,0
EEN,42.898399353027344,-72.27079772949219,-5
.,23.1240005493,-81.3015975952,-5
GKK,0.7324,73.4336,5
.,48.42110061645508,-106.52799987792969,-7
RCS,51.351898193359375,0.5033329725265503,0
RHD,-27.4966,-64.93595,-3
KMP,-26.5398006439209,18.111400604248047,1
IOW,41.639198303200004,-91.5465011597,-6
TLQ,43.0308,89.0987,8
.,-13.389444351196289,-38.90999984741211,-3
MWM,43.91339874267578,-95.1093978881836,-6
.,44.66170120239258,-119.6520004272461,-8
.,61.73609924316406,30.673599243164062,3
ANP,38.942902,-76.568398,-5
FXO,-14.815,36.529999,2
ODO,57.866100311299995,114.242996216,8
ZTR,50.270556,28.738611,2
.,54.48484802246094,24.98737335205078,2
HRI,6.284467,81.124128,5.5
PEQ,31.382400512695,-103.51100158691,-6
HBG,31.26479912,-89.25279999,-6
QCJ,-22.939500808716,-48.467998504639,-3
.,-16.2292,-48.964298,-3
QSC,-21.87540054321289,-47.90370178222656,-3
YKN,42.916698455811,-97.385902404785,-6
XSB,24.283611,52.580278,4
ZBM,45.2907981873,-72.74140167239999,-5
.,52.435298919699996,1.6183300018300002,0
KTI,12.48799991607666,106.05500030517578,7
.,-27.078100204467773,-70.79530334472656,-4
.,-22.92169952392578,-68.15840148925781,-4
.,-16.191099166870117,-69.09559631347656,-4
GYU,36.0788888889,106.216944444,8
.,51.88375,-5.119972,0
CNI,39.2666666667,122.666944444,8
KRH,51.2136001587,-0.138611003757,0
CCL,-26.774999618530273,150.61700439453125,10
HWD,37.659198761,-122.122001648,-8
MZP,-41.12329864501953,172.98899841308594,12
JHQ,-20.277221,148.755556,10
ARB,42.2229995728,-83.74559783939999,-5
SHT,-36.42890167236328,145.39300537109375,10
TEM,-34.4213981628418,147.51199340820312,10
GAH,-25.61440086364746,151.61900329589844,10
WIO,-31.526399612426758,143.375,10
.,-32.88330078125,144.30999755859375,10
.,-32.36669921875,142.40499877929688,10
.,-33.36669921875,142.58799743652344,10
.,-30.933300018310547,144.41700744628906,10
.,46.61360168457031,7.6777801513671875,1
BFJ,27.267066,105.472097,8
ULK,60.7206001282,114.825996399,9
.,44.2726,135.029,10
GNY,37.44566345214844,38.895591735839844,3
KZR,39.107377,30.115724,3
VLU,56.381099700927734,30.60810089111328,3
.,55.09239959716797,83.00450134277344,7
.,58.479400634765625,99.09390258789062,7
BEO,-33.0667,151.647995,10
4A7,33.389099,-84.332397,-5
BMP,-20.803300857543945,149.27000427246094,10
.,55.756500244099996,10.2484998703,1
.,47.5201,12.4497,1
.,49.06416702270508,11.209166526794434,1
YCN,49.10559844970703,-81.01360321044922,-5
BJP,-22.979162,-46.537508,-3
BQB,-33.6884231567,115.401596069,8
SEK,67.4805,153.7364,11
.,-17.91360092163086,-64.5177993774414,-4
IVR,-29.888299942,151.143997192,10
GLI,-29.674999237060547,151.68899536132812,10
.,49.361111,10.669444,1
IMM,26.43320084,-81.40100098,-5
.,-5.7645702362061,123.91699981689,8
.,35.60770034790039,-121.11000061035156,-8
YIC,27.8025,114.3062,8
PTB,37.183799743652,-77.507400512695,-5
KGN,-4.5329999923706055,26.617000579833984,2
.,-77.9634017944336,166.52499389648438,12
.,49.41830062866211,13.321900367736816,1
SBM,43.76959991,-87.85140228,-6
KFE,-22.290754,119.437143,8
.,27.4106333137,86.6465950012,5.75
BJU,29.50200080871582,81.66899871826172,5.75
.,56.913333892822266,118.2699966430664,9
.,56.18470001220703,9.044449806213379,1
.,48.2394447327,11.561388969400001,1
MZJ,32.5106010437,-111.32800293,-7
GEU,33.52690124511719,-112.29499816894531,-7
SAD,32.85480118,-109.6350021,-7
.,52.96527862548828,9.282777786254883,1
.,49.22249984741211,12.296667098999023,1
KJP,26.168300628699996,127.292999268,9
.,-22.755800247192383,-47.26940155029297,-3
.,51.590999603271484,75.21499633789062,6
.,51.5,59.936111,5
.,52.078333,59.683333,5
SIK,36.898899078369,-89.561798095703,-6
TTI,-17.0132999420166,-149.58700561523438,-10
GFL,43.3412017822,-73.6102981567,-5
5B2,43.05130005,-73.86119843,-5
CGC,28.867300033569336,-82.57129669189453,-5
MTN,39.32569885,-76.4138031,-5
LHM,38.90919876098633,-121.35099792480469,-8
FZI,41.19079971,-83.39450073,-5
IZG,43.991100311299995,-70.9478988647,-5
.,26.85449981689453,-82.2511978149414,-5
NEW,30.042400360107,-90.028297424316,-6
COE,47.77429962,-116.8199997,-8
BMT,30.0706996918,-94.21579742430002,-6
DNV,40.19919968,-87.59590149,-6
COJ,-31.332500457763672,149.26699829101562,10
TIX,28.514799118042,-80.799201965332,-5
.,-16.8169994354,28.3500003815,2
.,-33.240278,151.429722,10
.,32.5143055556,-1.98305555556,0
NYE,-0.3644140064716339,36.978485107421875,3
AAP,29.722499847399998,-95.58830261230001,-6
FCM,44.8272018433,-93.45709991460001,-6
LIX,-12.083000183105469,34.733001708984375,2
OJC,38.84759903,-94.73760223,-6
GIU,7.956669807430001,80.7285003662,5.5
EUM,54.079444885253906,9.941389083862305,1
TKT,16.895999908447266,99.25330352783203,7
YLK,44.4852981567,-79.55560302730001,-5
YEE,44.6833000183,-79.9282989502,-5
NU8,43.93579864501953,-79.26219940185547,-5
ND4,45.1108333333,-78.64,-5
NF4,44.36470031738281,-78.78389739990234,-5
YCM,43.19169998168945,-79.17169952392578,-5
.,44.441101,-79.962799,-5
.,44.67765578389999,-79.31021690370001,-5
.,44.08940124511719,-79.49500274658203,-5
YPD,45.2575,-79.829697,-5
.,44.158298,-81.062798,-5
OQN,39.9901008605957,-75.58190155029297,-5
MNZ,38.72140121,-77.51540375,-5
.,29.1086006165,-95.462097168,-6
.,49.97439956665039,14.178099632263184,1
.,59.397499,11.3469,1
KFS,41.31420135498047,33.795799255371094,3
.,51.6557998657,-0.325832992792,0
.,53.559700012200004,-0.8583329916,0
.,4.400000095367432,32.58300018310547,3
2H0,39.410400390599996,-88.8453979492,-6
GXH,34.8105,102.6447,8
.,59.10110092163086,17.21109962463379,1
CIY,36.994601,14.607182,1
.,47.195701599121094,-122.02200317382812,-8
KVM,64.66699981689453,170.41700744628906,12
.,62.920780181884766,152.4227752685547,11
ZKP,65.7485,150.8889,11
.,62.766666412353516,148.14666748046875,11
UMS,60.356998443604,134.43499755859,9
ADH,58.60279846191406,125.40899658203125,9
.,60.3974990845,120.471000671,9
.,59.45800018310547,112.56300354003906,9
.,54.5363883972,8.68000030518,1
NLT,43.4318,83.3786,8
BOR,47.655601501465,7.0108299255371,1
FDW,34.31549835205078,-81.10880279541016,-5
OBC,11.967000007629395,43.266998291015625,3
TDJ,11.782999992370605,42.91699981689453,3
AQB,15.012200355529785,-91.15059661865234,-6
NOR,65.13189697265625,-13.746399879455566,0
BTZ,40.233299255371094,29.009199142456055,3
DAW,43.28409957885742,-70.9292984008789,-5
WAR,-3.235,140.994,9
EWK,38.058200836199994,-97.2744979858,-6
.,48.498652,2.338867,1
BSJ,-37.88750076293945,147.5679931640625,10
TZR,46.39310073852539,17.917499542236328,1
FBR,41.3918991089,-110.406997681,-7
S40,46.21340179,-119.7910004,-8
CLS,46.676998138399995,-122.983001709,-8
M94,46.687400817871094,-119.9209976196289,-8
EVW,41.27479935,-111.0350037,-7
K83,39.90420150756836,-95.77940368652344,-6
LRO,32.89780045,-79.78289795,-5
.,32.1108017,-84.18890381,-5
EUF,31.9512996674,-85.1288986206,-6
6J4,33.92679977416992,-81.79460144042969,-5
MEO,35.91899872,-75.69550323,-5
AUO,32.61510086,-85.43399811,-6
CZG,42.078499,-76.096296,-5
EKY,33.31290054,-86.92590332,-6
A50,38.8744010925293,-104.41000366210938,-7
MIC,45.0620002746582,-93.35389709472656,-6
23M,32.0848999023,-88.738899231,-6
DBN,32.56439972,-82.98529816,-5
PUK,-18.29560089111328,-137.01699829101562,-10
.,-1.226111,29.96,3
.,10.683333396911621,-84.83333587646484,-6
.,8.916666984558105,-71.93333435058594,-4
CVO,44.49720001,-123.2900009,-8
.,43.98419952392578,28.609699249267578,2
.,-35.96055603027344,-71.7933349609375,-4
.,10.066666603088379,-84.88333129882812,-6
.,-22.462499618530273,-43.13055419921875,-3
.,1.04278004169,-50.516700744599994,-3
PXH,-29.716,135.5244,9.5
CWT,-33.84469985961914,148.6490020751953,10
.,-23.1299991607666,113.7770004272461,8
OGD,41.195899963379,-112.0120010376,-7
W63,36.5957984924,-78.56009674070002,-5
RKR,35.02159881591797,-94.62129974365234,-6
AKO,40.1755981445,-103.222000122,-7
SHN,47.233600616455,-123.14800262451,-8
WNA,60.69029998779297,-161.97900390625,-9
PKA,60.70289993,-161.7779999,-9
.,63.303333,-143.001111,-9
YBW,48.75,-123.233001709,-8
.,51.19390106201172,-1.23471999168396,0
2A5,35.911800384521484,-79.61759948730469,-5
WKR,27.266700744628906,-78.39969635009766,-5
.,24.089488448799997,-76.3979172707,-5
GFO,6.374770164489746,-58.638099670410156,-4
DYL,40.3330001831,-75.1222991943,-5
TGI,-9.133000373840332,-75.94999694824219,-5
TJL,-20.754199981689,-51.684200286865,-4
OAL,-11.496,-61.4508,-4
OCW,35.570499420166,-77.049797058105,-5
7W6,35.562400817871094,-75.9552001953125,-5
MHC,-42.340388,-73.715693,-4
.,36.161201477051,-97.08570098877,-6
.,35.668098449707,-95.948699951172,-6
.,35.9499015808,-96.7731018066,-6
.,35.3398017883,-99.20050048830001,-6
.,37.168598175,-97.0375976562,-6
.,35.53419876,-97.64710236,-6
.,32.5401992798,-93.7450027466,-6
.,32.215301513672,-98.177696228027,-6
.,36.38560104370117,-97.2771987915039,-6
.,31.6658992767334,-98.14859771728516,-6
.,34.8042984009,-96.67130279540001,-6
.,32.74700164794922,-96.53040313720703,-6
.,33.2006988525,-97.19799804690001,-6
.,30.3974931,-97.5663935,-6
.,30.498600006103516,-97.96949768066406,-6
.,30.21899986,-96.3742981,-6
.,30.357500076293945,-97.99449920654297,-6
.,30.9057006836,-101.891998291,-6
.,29.812700271606445,-98.42530059814453,-6
YEL,46.351398468,-82.5614013672,-5
UKF,36.2228012085,-81.09829711910001,-5
JZI,32.70090103149414,-80.00289916992188,-5
DAN,36.572898864746094,-79.33609771728516,-5
0V4,37.141700744599994,-79.01640319820001,-5
ERG,61.2750015259,108.029998779,8
CQW,34.71289825,-79.95700073,-5
.,27.51490020752,-81.880500793457,-5
.,-37.69169998168945,145.36700439453125,10
BEM,32.400001525878906,-6.333330154418945,0
NKT,37.3647,42.0582,3
SUY,62.185001373291,117.63500213623,9
OUZ,22.756399154663086,-12.483599662780762,0
.,6.20333333333,6.65888888889,1
QUO,4.8725,8.093,1
KAA,-10.216699600219727,31.13330078125,2
MBI,-8.916999816894531,33.46699905395508,3
.,-6.355374,31.084116,3
SGX,-10.682999610900879,35.58300018310547,3
.,-6.797220230102539,37.653099060058594,3
AOG,41.105301,122.853996,8
ZYI,27.5895,107.0007,8
HYW,33.82849884,-79.12220001,-5
