ORIGIN,DESTINATION,BEGIN_DATE,END_DATE
AJA,ORY,2018-04-03 18:45:00,2018-04-03 20:20:00
AJA,ORY,2018-04-04 06:00:00,2018-04-04 07:35:00
AJA,ORY,2018-04-04 18:45:00,2018-04-04 20:20:00
AJA,ORY,2018-04-05 06:00:00,2018-04-05 07:35:00
AJA,ORY,2018-04-05 15:20:00,2018-04-05 16:55:00
AJA,ORY,2018-04-06 18:45:00,2018-04-06 20:20:00
AJA,ORY,2018-04-07 17:15:00,2018-04-07 19:00:00
AJA,ORY,2018-04-08 18:40:00,2018-04-08 20:15:00
AJA,ORY,2018-04-09 15:05:00,2018-04-09 16:45:00
AJA,ORY,2018-04-09 18:45:00,2018-04-09 20:20:00
AJA,ORY,2018-04-10 18:45:00,2018-04-10 20:20:00
AJA,ORY,2018-04-11 06:00:00,2018-04-11 07:35:00
AJA,ORY,2018-04-12 10:15:00,2018-04-12 11:50:00
AJA,ORY,2018-04-12 18:45:00,2018-04-12 20:20:00
AJA,ORY,2018-04-13 15:05:00,2018-04-13 16:45:00
AJA,ORY,2018-04-13 18:45:00,2018-04-13 20:20:00
AJA,ORY,2018-04-16 06:00:00,2018-04-16 07:35:00
AJA,ORY,2018-04-16 10:15:00,2018-04-16 11:50:00
AJA,ORY,2018-04-17 06:00:00,2018-04-17 07:35:00
AJA,ORY,2018-04-19 18:45:00,2018-04-19 20:20:00
AJA,ORY,2018-04-20 13:05:00,2018-04-20 14:40:00
AJA,ORY,2018-04-20 15:05:00,2018-04-20 16:45:00
AJA,ORY,2018-04-21 10:55:00,2018-04-21 12:30:00
AJA,ORY,2018-04-22 10:55:00,2018-04-22 12:30:00
AJA,ORY,2018-04-24 18:45:00,2018-04-24 20:20:00
AJA,ORY,2018-04-25 15:20:00,2018-04-25 16:55:00
AJA,ORY,2018-04-26 18:45:00,2018-04-26 20:20:00
AJA,ORY,2018-04-27 06:00:00,2018-04-27 07:35:00
AJA,ORY,2018-04-27 13:05:00,2018-04-27 14:40:00
AJA,ORY,2018-04-27 18:45:00,2018-04-27 20:20:00
AJA,ORY,2018-04-28 06:00:00,2018-04-28 07:35:00
AJA,ORY,2018-04-28 18:15:00,2018-04-28 19:55:00
AJA,ORY,2018-04-29 14:20:00,2018-04-29 16:00:00
AJA,ORY,2018-04-29 18:40:00,2018-04-29 20:15:00
AJA,ORY,2018-04-30 10:15:00,2018-04-30 11:50:00
AJA,ORY,2018-05-02 15:20:00,2018-05-02 16:55:00
AJA,ORY,2018-05-02 18:45:00,2018-05-02 20:20:00
AJA,ORY,2018-05-03 10:15:00,2018-05-03 11:50:00
AJA,ORY,2018-05-07 10:15:00,2018-05-07 11:50:00
AJA,ORY,2018-05-07 18:45:00,2018-05-07 20:20:00
AJA,ORY,2018-05-08 18:45:00,2018-05-08 20:20:00
AJA,ORY,2018-05-09 06:00:00,2018-05-09 07:35:00
AKL,DOH,2018-04-18 14:25:00,2018-04-18 23:05:00
AKL,DOH,2018-04-19 14:25:00,2018-04-19 23:05:00
AKL,WLG,2018-05-01 10:00:00,2018-05-01 11:05:00
ALA,IST,2018-04-11 06:45:00,2018-04-11 09:55:00
ALA,PWQ,2018-04-11 07:05:00,2018-04-11 08:50:00
ALC,AMS,2018-04-19 10:20:00,2018-04-19 13:05:00
ALC,AMS,2018-04-25 10:20:00,2018-04-25 13:05:00
ALC,BCN,2018-04-13 08:35:00,2018-04-13 09:45:00
ALC,BSL,2018-04-06 15:40:00,2018-04-06 17:55:00
ALC,GVA,2018-04-07 08:35:00,2018-04-07 10:40:00
ALC,LGW,2018-04-16 21:55:00,2018-04-16 23:35:00
ALC,MAD,2018-04-03 09:40:00,2018-04-03 10:50:00
ALC,MAD,2018-04-16 06:00:00,2018-04-16 07:10:00
ALC,MAD,2018-04-20 12:10:00,2018-04-20 13:35:00
ALC,NTE,2018-04-18 10:30:00,2018-04-18 12:25:00
ALG,BEY,2018-04-24 09:30:00,2018-04-24 15:20:00
ALG,BOD,2018-04-20 16:30:00,2018-04-20 19:20:00
ALG,BRU,2018-04-25 10:05:00,2018-04-25 13:50:00
ALG,CDG,2018-04-03 05:45:00,2018-04-03 09:10:00
ALG,CDG,2018-04-04 13:15:00,2018-04-04 16:45:00
ALG,CDG,2018-04-04 18:55:00,2018-04-04 22:20:00
ALG,CDG,2018-04-05 05:45:00,2018-04-05 09:10:00
ALG,CDG,2018-04-05 09:35:00,2018-04-05 13:00:00
ALG,CDG,2018-04-05 18:55:00,2018-04-05 22:20:00
ALG,CDG,2018-04-06 18:55:00,2018-04-06 22:20:00
ALG,CDG,2018-04-08 05:45:00,2018-04-08 09:10:00
ALG,CDG,2018-04-09 11:40:00,2018-04-09 15:00:00
ALG,CDG,2018-04-10 05:45:00,2018-04-10 09:10:00
ALG,CDG,2018-04-10 09:35:00,2018-04-10 13:00:00
ALG,CDG,2018-04-10 15:25:00,2018-04-10 18:55:00
ALG,CDG,2018-04-10 18:55:00,2018-04-10 22:20:00
ALG,CDG,2018-04-11 18:55:00,2018-04-11 22:20:00
ALG,CDG,2018-04-12 05:45:00,2018-04-12 09:10:00
ALG,CDG,2018-04-12 11:40:00,2018-04-12 15:00:00
ALG,CDG,2018-04-12 18:55:00,2018-04-12 22:20:00
ALG,CDG,2018-04-13 09:35:00,2018-04-13 13:00:00
ALG,CDG,2018-04-14 18:55:00,2018-04-14 22:20:00
ALG,CDG,2018-04-15 10:30:00,2018-04-15 14:00:00
ALG,CDG,2018-04-15 11:40:00,2018-04-15 15:00:00
ALG,CDG,2018-04-16 05:45:00,2018-04-16 09:10:00
ALG,CDG,2018-04-16 18:55:00,2018-04-16 22:20:00
ALG,CDG,2018-04-17 05:45:00,2018-04-17 09:10:00
ALG,CDG,2018-04-18 09:35:00,2018-04-18 13:00:00
ALG,CDG,2018-04-19 05:45:00,2018-04-19 09:10:00
ALG,CDG,2018-04-19 09:35:00,2018-04-19 13:00:00
ALG,CDG,2018-04-19 18:55:00,2018-04-19 22:20:00
ALG,CDG,2018-04-20 09:35:00,2018-04-20 13:00:00
ALG,CDG,2018-04-20 11:40:00,2018-04-20 15:00:00
ALG,CDG,2018-04-20 16:00:00,2018-04-20 19:20:00
ALG,CDG,2018-04-22 05:45:00,2018-04-22 09:10:00
ALG,CDG,2018-04-22 11:40:00,2018-04-22 15:00:00
ALG,CDG,2018-04-23 18:55:00,2018-04-23 22:20:00
ALG,CDG,2018-04-24 05:45:00,2018-04-24 09:10:00
ALG,CDG,2018-04-24 16:40:00,2018-04-24 20:10:00
ALG,CDG,2018-04-24 18:55:00,2018-04-24 22:20:00
ALG,CDG,2018-04-25 05:45:00,2018-04-25 09:10:00
ALG,CDG,2018-04-26 05:45:00,2018-04-26 09:10:00
ALG,CDG,2018-04-26 09:35:00,2018-04-26 13:00:00
ALG,CDG,2018-04-26 13:15:00,2018-04-26 16:45:00
ALG,CDG,2018-04-26 18:55:00,2018-04-26 22:20:00
ALG,CDG,2018-04-27 09:35:00,2018-04-27 13:00:00
ALG,CDG,2018-04-30 05:45:00,2018-04-30 09:10:00
ALG,CDG,2018-04-30 11:40:00,2018-04-30 15:00:00
ALG,CDG,2018-04-30 18:55:00,2018-04-30 22:20:00
ALG,CDG,2018-05-22 11:40:00,2018-05-22 15:00:00
ALG,CDG,2018-05-23 05:45:00,2018-05-23 09:10:00
ALG,CDG,2018-05-28 11:40:00,2018-05-28 15:00:00
ALG,CMN,2018-04-26 15:10:00,2018-04-26 17:00:00
ALG,FCO,2018-04-11 17:05:00,2018-04-11 19:55:00
ALG,GHA,2018-04-05 18:30:00,2018-04-05 20:00:00
ALG,LGW,2018-04-18 12:15:00,2018-04-18 15:10:00
ALG,LYS,2018-04-04 20:40:00,2018-04-04 23:30:00
ALG,LYS,2018-04-12 09:30:00,2018-04-12 12:20:00
ALG,LYS,2018-04-12 17:45:00,2018-04-12 20:25:00
ALG,LYS,2018-04-12 21:30:00,2018-04-13 00:10:00
ALG,LYS,2018-04-13 09:30:00,2018-04-13 12:20:00
ALG,LYS,2018-04-18 20:40:00,2018-04-18 23:30:00
ALG,LYS,2018-04-20 14:10:00,2018-04-20 16:50:00
ALG,LYS,2018-04-20 18:10:00,2018-04-20 21:00:00
ALG,LYS,2018-04-25 14:10:00,2018-04-25 16:50:00
ALG,LYS,2018-04-26 21:30:00,2018-04-27 00:10:00
ALG,MRS,2018-04-10 14:20:00,2018-04-10 16:50:00
ALG,MRS,2018-04-10 17:45:00,2018-04-10 20:15:00
ALG,MRS,2018-04-12 14:20:00,2018-04-12 16:50:00
ALG,MRS,2018-04-12 17:45:00,2018-04-12 20:15:00
ALG,MRS,2018-04-20 09:00:00,2018-04-20 11:30:00
ALG,MRS,2018-04-26 20:15:00,2018-04-26 22:40:00
ALG,MRS,2018-04-29 19:10:00,2018-04-29 21:40:00
ALG,NCE,2018-04-12 15:30:00,2018-04-12 18:10:00
ALG,NTE,2018-04-13 17:00:00,2018-04-13 20:20:00
ALG,ORN,2018-04-15 11:30:00,2018-04-15 12:45:00
ALG,ORN,2018-04-18 17:00:00,2018-04-18 18:15:00
ALG,ORN,2018-04-27 11:30:00,2018-04-27 12:45:00
ALG,ORY,2018-04-05 18:35:00,2018-04-05 21:55:00
ALG,ORY,2018-04-09 16:45:00,2018-04-09 20:00:00
ALG,ORY,2018-04-10 19:00:00,2018-04-10 22:15:00
ALG,ORY,2018-04-11 10:00:00,2018-04-11 13:15:00
ALG,ORY,2018-04-11 18:35:00,2018-04-11 21:55:00
ALG,ORY,2018-04-12 17:40:00,2018-04-12 20:55:00
ALG,ORY,2018-04-13 10:00:00,2018-04-13 13:15:00
ALG,ORY,2018-04-13 18:35:00,2018-04-13 21:55:00
ALG,ORY,2018-04-13 19:00:00,2018-04-13 22:15:00
ALG,ORY,2018-04-17 12:15:00,2018-04-17 15:30:00
ALG,ORY,2018-04-19 12:15:00,2018-04-19 15:30:00
ALG,ORY,2018-04-19 16:45:00,2018-04-19 20:00:00
ALG,ORY,2018-04-19 18:35:00,2018-04-19 21:55:00
ALG,ORY,2018-04-19 19:00:00,2018-04-19 22:15:00
ALG,ORY,2018-04-24 19:00:00,2018-04-24 22:15:00
ALG,ORY,2018-04-25 18:35:00,2018-04-25 21:55:00
ALG,ORY,2018-04-26 10:00:00,2018-04-26 13:15:00
ALG,ORY,2018-04-26 16:45:00,2018-04-26 20:00:00
ALG,ORY,2018-04-26 18:35:00,2018-04-26 21:55:00
ALG,ORY,2018-04-27 09:10:00,2018-04-27 12:30:00
ALG,ORY,2018-04-27 12:00:00,2018-04-27 15:20:00
ALG,ORY,2018-04-30 12:15:00,2018-04-30 15:30:00
ALG,ORY,2018-05-01 12:15:00,2018-05-01 15:30:00
ALG,ORY,2018-05-06 12:15:00,2018-05-06 15:30:00
ALG,SXB,2018-05-03 10:00:00,2018-05-03 13:30:00
ALG,TLS,2018-04-13 09:15:00,2018-04-13 11:45:00
ALG,TUN,2018-04-12 17:10:00,2018-04-12 18:20:00
AMD,BOM,2018-04-19 19:10:00,2018-04-19 20:30:00
AMD,BOM,2018-04-26 21:15:00,2018-04-26 22:45:00
AMM,BCN,2018-04-12 10:45:00,2018-04-12 14:45:00
AMM,BEY,2018-04-18 10:15:00,2018-04-18 11:25:00
AMM,CAI,2018-04-12 10:05:00,2018-04-12 10:30:00
AMM,CDG,2018-04-03 01:25:00,2018-04-03 05:30:00
AMM,CDG,2018-04-10 10:45:00,2018-04-10 14:50:00
AMM,CDG,2018-04-13 01:25:00,2018-04-13 05:30:00
AMM,CDG,2018-04-15 10:45:00,2018-04-15 14:50:00
AMM,CDG,2018-04-19 01:25:00,2018-04-19 05:30:00
AMM,CDG,2018-04-22 01:25:00,2018-04-22 05:30:00
AMM,CDG,2018-04-22 10:45:00,2018-04-22 14:50:00
AMM,CDG,2018-04-26 01:25:00,2018-04-26 05:30:00
AMM,CDG,2018-04-27 01:25:00,2018-04-27 05:30:00
AMM,CDG,2018-05-02 01:25:00,2018-05-02 05:30:00
AMM,CDG,2018-05-18 01:25:00,2018-05-18 05:30:00
AMM,CDG,2018-05-19 01:25:00,2018-05-19 05:30:00
AMM,CDG,2018-07-15 01:25:00,2018-07-15 05:30:00
AMM,DXB,2018-12-20 01:45:00,2018-12-20 06:40:00
AMM,EBL,2018-04-22 00:55:00,2018-04-22 02:55:00
AMM,EBL,2018-04-24 00:55:00,2018-04-24 02:55:00
AMM,EBL,2018-04-26 00:55:00,2018-04-26 02:55:00
AMM,FCO,2018-04-20 04:20:00,2018-04-20 07:00:00
AMM,FRA,2018-04-10 10:40:00,2018-04-10 14:25:00
AMM,FRA,2018-04-22 03:10:00,2018-04-22 06:50:00
AMM,FRA,2019-02-28 02:15:00,2019-02-28 06:05:00
AMM,IST,2018-04-08 02:25:00,2018-04-08 04:45:00
AMM,IST,2018-06-28 02:25:00,2018-06-28 04:45:00
AMM,IST,2018-09-26 06:30:00,2018-09-26 08:55:00
AMM,IST,2019-03-16 03:10:00,2019-03-16 06:40:00
AMM,JED,2018-04-09 23:25:00,2018-04-10 01:30:00
AMM,LHR,2018-04-28 08:00:00,2018-04-28 11:40:00
AMM,LHR,2018-05-01 08:00:00,2018-05-01 11:40:00
AMM,VIE,2018-04-12 16:10:00,2018-04-12 19:05:00
AMS,AAL,2018-04-03 16:30:00,2018-04-03 17:50:00
AMS,AAL,2018-04-10 21:10:00,2018-04-10 22:30:00
AMS,ABZ,2018-04-03 21:40:00,2018-04-03 22:10:00
AMS,ABZ,2018-04-08 21:40:00,2018-04-08 22:10:00
AMS,ABZ,2018-04-11 16:10:00,2018-04-11 16:35:00
AMS,ABZ,2018-04-29 21:40:00,2018-04-29 22:10:00
AMS,ACC,2018-04-02 15:20:00,2018-04-02 19:50:00
AMS,ACC,2018-04-08 15:20:00,2018-04-08 19:55:00
AMS,ACC,2018-04-09 15:20:00,2018-04-09 19:50:00
AMS,ACC,2018-04-10 15:20:00,2018-04-10 19:55:00
AMS,ACC,2018-04-15 15:20:00,2018-04-15 19:55:00
AMS,ACC,2018-04-17 15:20:00,2018-04-17 19:55:00
AMS,ACC,2018-04-18 15:20:00,2018-04-18 19:55:00
AMS,ACC,2018-04-22 15:20:00,2018-04-22 19:55:00
AMS,AGP,2018-04-04 06:55:00,2018-04-04 09:55:00
AMS,AGP,2018-04-04 16:20:00,2018-04-04 19:20:00
AMS,ALC,2018-04-17 18:00:00,2018-04-17 20:40:00
AMS,ALC,2018-04-23 19:00:00,2018-04-23 21:40:00
AMS,ARN,2018-04-02 20:50:00,2018-04-02 22:55:00
AMS,ARN,2018-04-11 20:50:00,2018-04-11 22:55:00
AMS,ARN,2018-04-16 20:50:00,2018-04-16 22:55:00
AMS,ARN,2018-04-21 08:45:00,2018-04-21 10:45:00
AMS,ARN,2018-04-23 10:55:00,2018-04-23 12:55:00
AMS,ARN,2018-04-23 17:30:00,2018-04-23 19:30:00
AMS,ARN,2018-04-24 14:40:00,2018-04-24 16:40:00
AMS,ARN,2018-04-26 18:55:00,2018-04-26 21:00:00
AMS,ARN,2018-05-01 20:50:00,2018-05-01 22:55:00
AMS,ATH,2018-04-02 12:20:00,2018-04-02 16:35:00
AMS,ATH,2018-04-13 16:35:00,2018-04-13 20:50:00
AMS,ATL,2018-04-09 10:35:00,2018-04-09 14:21:00
AMS,ATL,2018-04-15 17:00:00,2018-04-15 20:20:00
AMS,ATL,2018-04-21 10:35:00,2018-04-21 14:21:00
AMS,ATL,2018-04-21 17:00:00,2018-04-21 20:20:00
AMS,ATL,2018-04-22 10:35:00,2018-04-22 14:25:00
AMS,ATL,2018-04-23 13:00:00,2018-04-23 16:47:00
AMS,AUH,2018-04-08 11:20:00,2018-04-08 20:05:00
AMS,AUH,2018-04-10 11:20:00,2018-04-10 20:05:00
AMS,AUH,2018-04-14 21:25:00,2018-04-15 05:55:00
AMS,AUH,2018-04-15 11:20:00,2018-04-15 20:05:00
AMS,AUH,2018-04-16 21:25:00,2018-04-17 05:55:00
AMS,AUH,2018-04-17 21:25:00,2018-04-18 05:55:00
AMS,AUH,2018-05-08 11:20:00,2018-05-08 20:05:00
AMS,BCN,2018-04-04 10:20:00,2018-04-04 12:35:00
AMS,BCN,2018-04-06 14:15:00,2018-04-06 16:25:00
AMS,BCN,2018-04-09 20:35:00,2018-04-09 22:45:00
AMS,BCN,2018-04-10 16:45:00,2018-04-10 18:55:00
AMS,BCN,2018-04-11 14:15:00,2018-04-11 16:25:00
AMS,BCN,2018-04-11 16:45:00,2018-04-11 18:55:00
AMS,BCN,2018-04-13 14:15:00,2018-04-13 16:25:00
AMS,BCN,2018-04-15 10:20:00,2018-04-15 12:35:00
AMS,BCN,2018-04-15 18:40:00,2018-04-15 20:55:00
AMS,BCN,2018-04-16 15:25:00,2018-04-16 17:40:00
AMS,BCN,2018-04-17 14:15:00,2018-04-17 16:25:00
AMS,BCN,2018-04-17 18:40:00,2018-04-17 20:55:00
AMS,BCN,2018-04-18 14:15:00,2018-04-18 16:25:00
AMS,BCN,2018-04-18 16:45:00,2018-04-18 18:55:00
AMS,BCN,2018-04-18 18:40:00,2018-04-18 20:55:00
AMS,BCN,2018-04-19 14:15:00,2018-04-19 16:25:00
AMS,BCN,2018-04-20 16:45:00,2018-04-20 18:55:00
AMS,BCN,2018-04-23 07:25:00,2018-04-23 09:40:00
AMS,BCN,2018-04-23 08:10:00,2018-04-23 10:20:00
AMS,BCN,2018-04-23 15:25:00,2018-04-23 17:40:00
AMS,BCN,2018-04-23 16:45:00,2018-04-23 18:55:00
AMS,BCN,2018-04-23 20:35:00,2018-04-23 22:45:00
AMS,BCN,2018-04-24 07:25:00,2018-04-24 09:40:00
AMS,BCN,2018-04-24 08:10:00,2018-04-24 10:20:00
AMS,BCN,2018-04-26 16:45:00,2018-04-26 18:55:00
AMS,BCN,2018-04-27 20:35:00,2018-04-27 22:45:00
AMS,BCN,2018-04-28 18:40:00,2018-04-28 20:55:00
AMS,BEG,2018-04-09 21:10:00,2018-04-09 23:25:00
AMS,BEG,2018-04-22 10:00:00,2018-04-22 12:15:00
AMS,BEG,2018-04-24 10:00:00,2018-04-24 12:15:00
AMS,BGO,2018-04-04 21:10:00,2018-04-04 22:50:00
AMS,BGO,2018-04-09 21:10:00,2018-04-09 22:50:00
AMS,BGO,2018-04-10 15:10:00,2018-04-10 16:50:00
AMS,BGO,2018-04-10 21:10:00,2018-04-10 22:50:00
AMS,BGO,2018-04-22 21:10:00,2018-04-22 22:50:00
AMS,BGO,2018-04-24 12:00:00,2018-04-24 13:40:00
AMS,BGO,2018-04-28 15:10:00,2018-04-28 16:50:00
AMS,BHD,2018-04-20 16:05:00,2018-04-20 16:45:00
AMS,BHX,2018-04-02 21:05:00,2018-04-02 21:20:00
AMS,BHX,2018-04-09 10:15:00,2018-04-09 10:30:00
AMS,BHX,2018-04-09 16:35:00,2018-04-09 16:50:00
AMS,BHX,2018-04-10 16:05:00,2018-04-10 16:25:00
AMS,BHX,2018-04-15 16:35:00,2018-04-15 16:50:00
AMS,BHX,2018-04-17 10:35:00,2018-04-17 10:50:00
AMS,BHX,2018-04-17 16:05:00,2018-04-17 16:25:00
AMS,BHX,2018-04-17 16:35:00,2018-04-17 16:50:00
AMS,BHX,2018-04-18 16:35:00,2018-04-18 16:50:00
AMS,BHX,2018-04-19 16:35:00,2018-04-19 16:50:00
AMS,BHX,2018-04-23 16:35:00,2018-04-23 16:50:00
AMS,BHX,2018-04-26 12:15:00,2018-04-26 12:30:00
AMS,BIO,2018-04-08 20:35:00,2018-04-08 22:45:00
AMS,BIO,2018-04-21 09:15:00,2018-04-21 11:20:00
AMS,BIO,2018-04-22 09:15:00,2018-04-22 11:20:00
AMS,BIO,2018-04-23 09:15:00,2018-04-23 11:20:00
AMS,BIO,2018-04-24 14:20:00,2018-04-24 16:25:00
AMS,BIO,2018-04-27 20:35:00,2018-04-27 22:45:00
AMS,BIO,2018-04-30 14:20:00,2018-04-30 16:25:00
AMS,BKK,2018-04-03 17:50:00,2018-04-04 09:50:00
AMS,BKK,2018-04-18 17:50:00,2018-04-19 09:50:00
AMS,BKK,2018-04-19 17:50:00,2018-04-20 09:50:00
AMS,BKK,2018-04-22 17:50:00,2018-04-23 09:50:00
AMS,BKK,2018-05-03 17:50:00,2018-05-04 09:50:00
AMS,BLL,2018-04-04 10:10:00,2018-04-04 11:15:00
AMS,BLL,2018-04-10 08:25:00,2018-04-10 09:30:00
AMS,BLL,2018-04-23 10:10:00,2018-04-23 11:15:00
AMS,BLL,2018-04-24 12:30:00,2018-04-24 13:35:00
AMS,BLL,2018-04-29 21:35:00,2018-04-29 22:45:00
AMS,BLQ,2018-04-28 10:10:00,2018-04-28 12:00:00
AMS,BLQ,2018-04-29 06:50:00,2018-04-29 08:40:00
AMS,BLR,2018-04-01 10:50:00,2018-04-02 00:15:00
AMS,BLR,2018-04-09 10:50:00,2018-04-10 00:15:00
AMS,BOD,2018-04-03 09:25:00,2018-04-03 11:05:00
AMS,BOD,2018-04-04 09:25:00,2018-04-04 11:05:00
AMS,BOD,2018-04-05 20:40:00,2018-04-05 22:20:00
AMS,BOD,2018-04-06 14:40:00,2018-04-06 16:20:00
AMS,BOD,2018-04-08 20:40:00,2018-04-08 22:20:00
AMS,BOD,2018-04-10 20:40:00,2018-04-10 22:20:00
AMS,BOD,2018-04-12 09:25:00,2018-04-12 11:05:00
AMS,BOD,2018-04-12 14:40:00,2018-04-12 16:20:00
AMS,BOD,2018-04-12 20:40:00,2018-04-12 22:20:00
AMS,BOD,2018-04-13 09:25:00,2018-04-13 11:05:00
AMS,BOD,2018-04-13 14:40:00,2018-04-13 16:20:00
AMS,BOD,2018-04-14 09:25:00,2018-04-14 11:05:00
AMS,BOD,2018-04-17 09:25:00,2018-04-17 11:05:00
AMS,BOD,2018-04-18 14:40:00,2018-04-18 16:20:00
AMS,BOD,2018-04-18 20:40:00,2018-04-18 22:20:00
AMS,BOD,2018-04-19 09:25:00,2018-04-19 11:05:00
AMS,BOD,2018-04-19 14:40:00,2018-04-19 16:20:00
AMS,BOD,2018-04-19 20:40:00,2018-04-19 22:20:00
AMS,BOD,2018-04-20 09:25:00,2018-04-20 11:05:00
AMS,BOD,2018-04-20 14:40:00,2018-04-20 16:20:00
AMS,BOD,2018-04-20 20:40:00,2018-04-20 22:20:00
AMS,BOD,2018-04-21 20:40:00,2018-04-21 22:20:00
AMS,BOD,2018-04-26 09:25:00,2018-04-26 11:05:00
AMS,BOD,2018-04-26 14:40:00,2018-04-26 16:20:00
AMS,BOD,2018-04-27 09:25:00,2018-04-27 11:05:00
AMS,BOD,2018-04-27 14:40:00,2018-04-27 16:20:00
AMS,BOD,2018-04-27 20:40:00,2018-04-27 22:20:00
AMS,BOD,2018-04-28 09:25:00,2018-04-28 11:05:00
AMS,BOD,2018-04-28 20:40:00,2018-04-28 22:20:00
AMS,BOD,2018-05-02 09:25:00,2018-05-02 11:05:00
AMS,BOD,2018-05-03 14:40:00,2018-05-03 16:20:00
AMS,BOD,2018-05-06 14:40:00,2018-05-06 16:20:00
AMS,BOG,2018-04-17 10:05:00,2018-04-17 14:00:00
AMS,BOG,2018-04-22 10:05:00,2018-04-22 14:00:00
AMS,BOG,2018-04-24 10:05:00,2018-04-24 14:00:00
AMS,BOM,2018-04-03 11:25:00,2018-04-03 23:45:00
AMS,BOS,2018-04-09 11:15:00,2018-04-09 13:12:00
AMS,BOS,2018-04-15 14:35:00,2018-04-15 16:46:00
AMS,BOS,2018-04-16 11:15:00,2018-04-16 13:12:00
AMS,BOS,2018-04-22 14:35:00,2018-04-22 16:46:00
AMS,BRE,2018-04-11 13:35:00,2018-04-11 14:35:00
AMS,BRE,2018-04-11 20:35:00,2018-04-11 21:30:00
AMS,BRE,2018-04-24 16:50:00,2018-04-24 17:40:00
AMS,BRS,2018-04-03 13:00:00,2018-04-03 13:15:00
AMS,BRS,2018-04-09 22:00:00,2018-04-09 22:10:00
AMS,BRS,2018-04-16 16:40:00,2018-04-16 16:55:00
AMS,BRS,2018-04-16 19:20:00,2018-04-16 19:35:00
AMS,BRS,2018-04-17 16:40:00,2018-04-17 16:55:00
AMS,BRS,2018-04-20 21:45:00,2018-04-20 21:55:00
AMS,BRS,2018-04-22 21:45:00,2018-04-22 21:55:00
AMS,BRS,2018-04-24 08:35:00,2018-04-24 08:50:00
AMS,BRS,2018-04-25 13:00:00,2018-04-25 13:15:00
AMS,BRS,2018-04-27 19:20:00,2018-04-27 19:35:00
AMS,BRS,2018-04-30 13:00:00,2018-04-30 13:15:00
AMS,BRS,2018-04-30 16:40:00,2018-04-30 16:55:00
AMS,BRU,2018-04-03 09:05:00,2018-04-03 09:50:00
AMS,BRU,2018-04-04 21:30:00,2018-04-04 22:15:00
AMS,BRU,2018-04-05 21:30:00,2018-04-05 22:15:00
AMS,BRU,2018-04-08 09:05:00,2018-04-08 09:50:00
AMS,BRU,2018-04-09 09:05:00,2018-04-09 09:50:00
AMS,BRU,2018-04-09 21:30:00,2018-04-09 22:15:00
AMS,BRU,2018-04-10 13:40:00,2018-04-10 14:30:00
AMS,BRU,2018-04-10 16:55:00,2018-04-10 17:40:00
AMS,BRU,2018-04-11 09:05:00,2018-04-11 09:50:00
AMS,BRU,2018-04-12 13:40:00,2018-04-12 14:30:00
AMS,BRU,2018-04-13 09:05:00,2018-04-13 09:50:00
AMS,BRU,2018-04-13 13:40:00,2018-04-13 14:30:00
AMS,BRU,2018-04-18 06:50:00,2018-04-18 07:35:00
AMS,BRU,2018-04-19 13:40:00,2018-04-19 14:30:00
AMS,BRU,2018-04-19 16:55:00,2018-04-19 17:40:00
AMS,BRU,2018-04-20 06:50:00,2018-04-20 07:35:00
AMS,BRU,2018-04-20 16:55:00,2018-04-20 17:40:00
AMS,BRU,2018-04-21 16:55:00,2018-04-21 17:40:00
AMS,BRU,2018-04-25 06:50:00,2018-04-25 07:35:00
AMS,BRU,2018-04-25 13:40:00,2018-04-25 14:30:00
AMS,BRU,2018-04-25 21:30:00,2018-04-25 22:15:00
AMS,BRU,2018-04-26 06:50:00,2018-04-26 07:35:00
AMS,BRU,2018-04-26 21:30:00,2018-04-26 22:15:00
AMS,BRU,2018-04-27 16:55:00,2018-04-27 17:40:00
AMS,BRU,2018-04-28 21:30:00,2018-04-28 22:15:00
AMS,BRU,2018-04-30 09:05:00,2018-04-30 09:50:00
AMS,BRU,2018-05-07 21:30:00,2018-05-07 22:15:00
AMS,BSL,2018-04-06 12:35:00,2018-04-06 13:50:00
AMS,BSL,2018-04-06 16:40:00,2018-04-06 17:55:00
AMS,BSL,2018-04-06 20:30:00,2018-04-06 21:45:00
AMS,BSL,2018-04-08 12:35:00,2018-04-08 13:50:00
AMS,BSL,2018-04-18 20:30:00,2018-04-18 21:45:00
AMS,BSL,2018-04-25 15:05:00,2018-04-25 16:25:00
AMS,BSL,2018-04-25 20:30:00,2018-04-25 21:45:00
AMS,BSL,2018-04-27 12:35:00,2018-04-27 13:50:00
AMS,BSL,2018-04-27 16:40:00,2018-04-27 17:55:00
AMS,BSL,2018-04-28 08:25:00,2018-04-28 09:45:00
AMS,BSL,2018-04-30 16:40:00,2018-04-30 17:55:00
AMS,BSL,2018-05-04 16:40:00,2018-05-04 17:55:00
AMS,BUD,2018-04-02 08:50:00,2018-04-02 10:45:00
AMS,BUD,2018-04-04 08:50:00,2018-04-04 10:45:00
AMS,BUD,2018-04-06 20:55:00,2018-04-06 22:55:00
AMS,BUD,2018-04-08 20:55:00,2018-04-08 22:55:00
AMS,BUD,2018-04-10 11:20:00,2018-04-10 13:15:00
AMS,BUD,2018-04-12 20:55:00,2018-04-12 22:55:00
AMS,CAN,2018-04-18 13:35:00,2018-04-19 06:50:00
